"","cl_num","tweet","sentiment","dist","freq"
"178",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoegDLVcWpwy",0,68.228960999669,1
"179",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoePV9f4rwSv",0,68.228960999669,1
"180",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoeqFuJDlGVt",0,68.228960999669,1
"181",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcofHhoS8jBux",0,68.228960999669,1
"182",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcohDJs7lNw3d",0,68.228960999669,1
"183",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoI6qPA1tRDM",0,68.228960999669,1
"184",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoIDBsQ8GZxH",0,68.228960999669,1
"185",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoIrHhFi39JV",0,68.228960999669,1
"186",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoj1KWhYq9E9",0,68.228960999669,1
"187",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcojhu1zu2XRQ",0,68.228960999669,1
"188",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcojlY8XEKMzR",0,68.228960999669,1
"189",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcojSOxNZOI8G",0,68.228960999669,1
"190",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoJzaV09EMLo",0,68.228960999669,1
"191",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcokcC3aeZh5y",0,68.228960999669,1
"192",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoKNQDeVDltk",0,68.228960999669,1
"193",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcol7nDrORf4C",0,68.228960999669,1
"194",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoLEHxVnXuHa",0,68.228960999669,1
"195",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcomyCr0QZKd0",0,68.228960999669,1
"196",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoN6LgFlBi3w",0,68.228960999669,1
"197",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoNkC4DkLziN",0,68.228960999669,1
"198",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoO2h2yE2cWB",0,68.228960999669,1
"199",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcop5KyjgrrcZ",0,68.228960999669,1
"200",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoqmpDJ15ZlV",0,68.228960999669,1
"201",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoS3it9CDUsD",0,68.228960999669,1
"202",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoTduBiEV0k1",0,68.228960999669,1
"203",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoTIXQkLAj6i",0,68.228960999669,1
"204",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoVJJrWxsTBR",0,68.228960999669,1
"205",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcovS9lvevYQ3",0,68.228960999669,1
"206",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcox4UcLf0lFA",0,68.228960999669,1
"207",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoxhIiJwz8zs",0,68.228960999669,1
"208",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoxk2RGncBnP",0,68.228960999669,1
"209",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoXnPSV8L8ZL",0,68.228960999669,1
"210",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoXUzzbnDMl8",0,68.228960999669,1
"211",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoyIKVUYPAum",0,68.228960999669,1
"212",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoYIuj3fOwgp",0,68.228960999669,1
"213",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoYmeEF4BKgF",0,68.228960999669,1
"214",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcozBSHbJdRnS",0,68.228960999669,1
"215",1,"The Overall Impact of Demonetization on the Education System in India an article from Motilal Oswal Services https: https:tcoznWtkIsH3e",0,68.228960999669,1
"160",1,"The latest The Demonetization Daily! https:tcoD82oM5sYBk #technology",0,71.2765290902481,1
"131",1,"RT @CNNnews18: IMF trimmed Indias annual growth forecast by 04% points to 72% for 2017 citing the impact of demonetizationhttps:tc¸æçì†º",0,72.7530550110464,6
"105",1,"Demonetization Would Impact The Real Estate Sector https:tcoVS6cgEeYc2",0,72.7771161022187,1
"106",1,"Demonetization Would Impact The Real Estate Sector https:tcowbaWUTTLS0 by @akgvgindia",0,72.7771161022187,1
"155",1,"So a story that tells you the flipside of the digital revolution @Paytm and #Demonetization are busy celebrating My phone got stolen yday",-1,73.3892891096997,1
"136",1,"RT @godavar: So a story that tells you the flipside of the digital revolution @Paytm and #Demonetization are busy celebrating My phone go¸æçì†º",0,73.5135395697227,10
"110",1,"IMF trimmed Indias annual growth forecast by 04% points to 72% for 2017 citing the impact of demonetizationhttps:tcoh2V3G141GA",0,73.5778204474476,1
"111",1,"IMF trimmed Indias annual growth forecast by 04% points to 72% for 2017 citing the impact of demonetizationhttps:tcoNqQRRBL9jS",0,73.5778204474476,1
"112",1,"IMF trimmed Indias annual growth forecast by 04% points to 72% for 2017 citing the impact of demonetizationhttps:tcowMpGXcKHLS",0,73.5778204474476,1
"150",1,"RT @sumitkashyapjha: Economic impact of #demonetization : Smaller Showrooms shops have started firing their sales executives quietly as sa¸æçì†º",0,78.567073091214,9
"74",1,"23 folds increase in digital transaction after demonetization! https:tco9MjFtLtCtR via @postcard_news",0,78.8408614582822,1
"75",1,"23 folds increase in digital transaction after demonetization! https:tcob2W4OByp14 via @postcard_news",0,78.8408614582822,1
"77",1,"23 folds increase in digital transaction after demonetization! https:tcoEfSYhb2nkF via @postcard_news",0,78.8408614582822,1
"78",1,"23 folds increase in digital transaction after demonetization! https:tcoFAaUaBNVcj via @postcard_news",0,78.8408614582822,1
"79",1,"23 folds increase in digital transaction after demonetization! https:tcofOWgfabpVc via @postcard_news",0,78.8408614582822,1
"80",1,"23 folds increase in digital transaction after demonetization! https:tcofZl3N03EV8 via @postcard_news",0,78.8408614582822,1
"83",1,"23 folds increase in digital transaction after demonetization! https:tcoKEha3pXPLP via @postcard_news",0,78.8408614582822,1
"84",1,"23 folds increase in digital transaction after demonetization! https:tcoo1XzbFvNUG via @postcard_news",0,78.8408614582822,1
"85",1,"23 folds increase in digital transaction after demonetization! https:tcoSJeJflhatx via @postcard_news",0,78.8408614582822,1
"127",1,"RT @56perumal: 23 folds increase in digital transaction after demonetization! https:tcoKEha3pXPLP via @postcard_news",0,78.8408614582822,1
"152",1,"RT @swrpa733124: 23 folds increase in digital transaction after demonetization! https:tcoEfSYhb2nkF via @postcard_news",0,78.8408614582822,1
"154",1,"RT @TheJeonsa: IMFIndia growth forecast for FY18 at 72% and FY19 at 77% well ahead of its forecast for ChinaWhere is demonetization eff¸æçì†º",1,79.6610375107512,1
"76",1,"23 folds increase in digital transaction after demonetization! https:tcodpShG9640Q",0,79.8119674143265,1
"81",1,"23 folds increase in digital transaction after demonetization https:tcoh3yYABfALx",0,79.8119674143265,1
"82",1,"23 folds increase in digital transaction after demonetization! https:tcojuMHRvG0P9",0,79.8119674143265,1
"113",1,"Impact of #Demonetization @ArvindKejriwal #TweetLikeKejriwal https:tcoZCHns5wuc3",0,79.817792646511,1
"107",1,"Economic impact of #demonetization : Smaller Showrooms shops have started firing their sales executives quietly as sales drops 4050%",0,80.148131042434,1
"89",1,"@AmanKayamHai_ET Demonetization impact !",0,80.9969148594632,1
"130",1,"RT @AshwinderRaj: Impact of Demonetization on Residential Real Estate https:tco8MNv69ye7E by #AshwinderRaj#Demonetization #JLLIndia¸æçì†º",0,81.7744223568534,1
"109",1,"https:tco83p7LWQuRs : #Demonetization has derailed the overall country¸æå£§ºs recovery: Varun Berry",1,82.9626791356968,1
"151",1,"RT @su_nils: @jillsdaniel @DasBolshevik #demonetization was not only the biggest blunder in fin sect but also paved path for the biggest moÖ",-1,83.8261356912014,5
"116",1,"I m with india #Demonetization",0,106.892844003193,1
"726",2,"A 360 degree looks at one of the most unprecedented events of our time #Demonetization https:tcoXPEJqwEBtO",0,48.1673180866703,1
"727",2,"Big BazaarBig QueuesBig time consumptionBig Mess Yeah Chutta toh bhi milega ya nahi :#bigbazaar #demonetization",-1,51.2828884214083,1
"757",2,"RT @SreeIyer1: #Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tco7SESPjFTD4 @Swamy39 @¸æçì†º",0,59.8451588037998,4
"755",2,"RT @rupasubramanya: Doesnt matterBJP lost BIG time Panvel agricultural body polls where they not even on the board #Demonetization https¸æçì†º",-1,61.2901807969101,19
"729",2,"#Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tcoP6HkkDVa3b @upma23 @UnSubtleDesi",0,63.063732175354,1
"758",2,"RT @sunilrajguru: By the time the Opposition finishes with its nautanki and the courts finish analyzing it #Demonetization would have been¸æçì†º",-1,63.0743898736251,1
"749",2,"Doesnt matterBJP lost BIG time Panvel agricultural body polls where they not even on the board #Demonetization https:tcoGnTKvbAP4D",-1,63.3139724910818,1
"728",2,"#Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tco7SESPjFTD4 @Swamy39 @MRVChennai",0,64.0288400212008,1
"730",2,"#Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tcoxC2g1UEV16 @Swamy39",0,64.0288400212008,1
"754",2,"RT @Rohtakite: #Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tcoxC2g1UEV16 @Swamy39",0,64.0288400212008,1
"759",2,"These are having some gala time #Demonetization https:tcoIihrsqAKBA",0,66.3682976715246,1
"756",2,"RT @rupasubramanya: Jagdish Bhagwati @vdehejia Pravin Krishna tell demonetization critics: You got it plain wrong and we got it right ht¸æçì†º",-1,70.0988716694129,5
"753",2,"RT @pGurus1: #Demonetization The time has come to put MUDRA into action writes Prof R Vaidyanathan https:tcoP6HkkDVa3b @upma23 @UnS¸æçì†º",0,70.2248950350792,27
"731",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@AnupamPkher",2,70.6158744517665,1
"732",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@bachikarkaria",2,70.6158744517665,1
"733",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@Chikisarkar",2,70.6158744517665,1
"734",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@DeShobhaa",2,70.6158744517665,1
"735",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@dravirmani",2,70.6158744517665,1
"736",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@GhoshAmitav",2,70.6158744517665,1
"737",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@iKabirBedi",2,70.6158744517665,1
"738",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@kiranshaw",2,70.6158744517665,1
"739",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@mrsfunnybones",2,70.6158744517665,1
"740",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@NandanNilekani",2,70.6158744517665,1
"741",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@PritishNandy",2,70.6158744517665,1
"742",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@Ram_Guha",2,70.6158744517665,1
"743",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@sagarikaghose",2,70.6158744517665,1
"744",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@ShashiTharoor",2,70.6158744517665,1
"745",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@ShekharGupta",2,70.6158744517665,1
"746",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@shekharkapur",2,70.6158744517665,1
"747",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@SrBachchan",2,70.6158744517665,1
"748",2,"#Demonetization Time will tell whether its a big though not flawless kick to push the country out of its comfort zone@virsanghvi",2,70.6158744517665,1
"752",2,"RT @pGurus1: #Demonetization Should India embrace eWallets What is an eWallet https:tcoWFc02r8RaJ @surnell @MrsGandhi @upma23 @DrS¸æçì†º",0,71.6952626981094,1
"751",2,"RT @AdityaNair20: First time in 29years our Milkman asked for a check!#demonetization <ed><U00A0><U00BD><ed><U00B2><U009C>@narendramodi @TarekFatah @PrasadAol @rashminp @¸æçì†º",0,84.6126736995724,18
"750",2,"In lieu of #demonetizationa big winCongrats @CMMadhyaPradesh https:tco8waIPUDkZb",0,98.8936031325823,1
"44",3,"RT @ashu3page: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat #Demonetization https:tcoDGAI5cf05y https:t¸æçì†º",-1,14.0653381594243,119
"47",3,"RT @Tanim0104: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUQeOf6ylMi https:¸æçì†º",-1,19.5148832645917,6
"41",3,"RT 1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization ¸æçì†º https:tcofJlqzxmP81",-1,19.7033537081621,1
"42",3,"RT @1Patelzuber: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:¸æçì†º",-1,19.7033537081621,21
"36",3,"Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat #Demonetization https:tcoDGAI5cf05y https:tco9BKcqVNj1j",-1,22.2578863310366,1
"37",3,"Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUc6jrbvUNE https:tcoj5FwKhN1tL",-1,22.2578863310366,1
"38",3,"Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat ! #Demonetization https:tcoUQeOf6ylMi https:tcoPo3P7Fj3f2",-1,22.2578863310366,1
"39",3,"Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding in Gujarat #Demonetization https:tcoUTShDBMlll",-1,22.2578863310366,1
"35",3,"#India #demonetizationGujarat: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding https:tco5oxq5U9snn",-1,22.6142198902488,1
"45",3,"RT @econofpak: #India #demonetizationGujarat: Man ends life over fund shortage ahead of daughter¸æå£§ºs wedding https:tco5oxq5U9snn",-1,22.6142198902488,1
"48",3,"sudden declaration of demonetization has effected common man life",0,63.0926936746753,1
"40",3,"Retweeted <UFE0F> <U26A1> BajiRao <U092C><U0932><U094D><U0932><U093E><U0933> <U26A1> @Ind_Arya:Demolition Man vs Demonetization ManIndia Has Suffered Under Both https:tcoezSiKxd8S9",-1,75.4886750325527,1
"43",3,"RT @ashu3page: A man shaved his head at JantarMantar in protest against #Demonetization on 13th day of the move https:tcoIeXuia3J0X",-1,78.8483417684301,20
"46",3,"RT @Ind_Arya: Demolition Man vs Demonetization ManIndia Has Suffered Under Both https:tcog3simA6LEG",-1,80.639958036105,13
"3081",4,"RT @ShashiTharoor: Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address ParliameÖ",0,46.1685888589671,66
"3079",4,"RT @ShashiTharoor: @anandkamal Frankly i dont understand why @narendramodi doesnt address Parlmnt on #Demonetization Its his duty&amp;wil¸æçì†º",0,47.4957134007665,53
"3071",4,"Joined the line of Opposition MPs demonstrating solidarity on #demonetization &amp;demanding that @PMOIndia address Par¸æçì†º https:tcotWQ2o9ALZq",0,49.0635998423406,1
"3069",4," @anandkamal Frankly i dont understand why @narendramodi doesnt address Parlmnt on #Demonetization Its his duty&amp;will defuse disruption",-1,50.7051050916142,1
"3070",4,"@arunjaitley I dont understand why @narendramodi doesnt address Parlmnt on #Demonetization Its his duty&amp;will defuse disruption",-1,52.4189429677992,1
